X,Y,business_id,account_name,dba,street_address,zip_code,group_,type,subtype,statute,number,status,ownership_transferable,location_transferable,ObjectId
-83.15783907,42.36951033,212037,"YOUSIF TOBIA, INC.",PARTY PLUS,9924 Wyoming St,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000175502,Active,Y,Y,1164
-83.06052638,42.35121393,212218,"CANDICE & JUSTIN, INC.",MIDTOWN LIQUOR & DELI,4161 Woodward Ave,48201,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000175179,Active,Y,Y,1165
-83.06052638,42.35121393,212218,"CANDICE & JUSTIN, INC.",MIDTOWN LIQUOR & DELI,4161 Woodward Ave,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000175180,Active,Y,Y,1166
-83.11976058,42.34494922,213495,"BEER WAGON LIQUOR, INC.",GRAND CRU LIQUOR,5412 W Warren Ave,48210,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000188128,Active,Y,Y,1167
-83.11976058,42.34494922,213495,"BEER WAGON LIQUOR, INC.",GRAND CRU LIQUOR,5412 W Warren Ave,48210,Retail - Off Premises,Specially Designated Merchant,,,L-000188129,Active,Y,Y,1168
-83.19744242,42.3679529,213523,"ROB BAYZ, LLC",ICE NIGHT CLUB,9933 Greenfield Rd,48227,Retail - On Premises,Class C,Regular,,L-000180256,Escrow,Y,Y,1169
-83.21094953,42.37208683,213590,"THE PLYMOUTH CAFE', INCORPORATED",TIME OUT SPORTS BAR & GRILL,16801 Plymouth Rd,48227,Retail - On Premises,Class C,Regular,,L-000178207,Active,Y,Y,1170
-83.04375143,42.43043291,213591,"JAMES EUROPE POST NO. 2233, VETERANS OF FOREIGN WARS OF THE UNITED STATES, INC.","JAMES EUROPE POST NO. 2233, VETERANS OF FOREIGN WARS OF THE UNITED STATES, INC.",18655 Mound Rd,48234,Non-Profit,Club,,,L-000196735,Active,N,Y,1171
-83.21002234,42.37265239,213798,"NYHJ, INC.",JR PARTY STORE,16600 Plymouth Rd,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000175927,Active,Y,Y,1172
-83.21002234,42.37265239,213798,"NYHJ, INC.",JR PARTY STORE,16600 Plymouth Rd,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000175928,Active,Y,Y,1173
-83.18903841,42.36549265,213928,"MAGIC LIQUOR, INC.",MAGIC FOOD MARKET,14741 W Chicago St,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000179800,Escrow,Y,Y,1174
-82.91297174,42.4123116,214154,"WOODWARD DETROIT CVS, L.L.C.",CVS/PHARMACY #8073,18585 E Warren Ave,48236,Retail - Off Premises,Specially Designated Merchant,,,L-000178437,Active,Y,Y,1175
-83.12865372,42.31059174,214187,"WOODWARD DETROIT CVS, L.L.C.",CVS/PHARMACY #8047,8115 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000178538,Escrow,Y,Y,1176
-83.06606008,42.3604947,214272,"WASABI KOREAN & JAPANESE CUISINE, INC.",WASABI KOREAN & JAPANESE CUISINE,15 E Kirby St,48202,Retail - On Premises,Class C,Regular,,L-000186480,Active,Y,Y,1177
-83.06606008,42.3604947,214272,"WASABI KOREAN & JAPANESE CUISINE, INC.",WASABI KOREAN & JAPANESE CUISINE,15 E Kirby St,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000186481,Active,Y,Y,1178
-83.10506013,42.31725613,214309,"WOODWARD DETROIT CVS, L.L.C.",CVS/PHARMACY #8094,1935 Campbell St,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000178495,Active,Y,Y,1179
-83.1982382,42.34391247,214326,"WOODWARD DETROIT CVS, L.L.C.",CVS/PHARMACY #8159,15640 W Warren Ave,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000178469,Active,Y,Y,1180
-82.96823086,42.44952654,214346,"WOODWARD DETROIT CVS, L.L.C.",CVS/PHARMACY #8134,15455 Gratiot Ave,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000178444,Active,Y,Y,1181
-83.19717765,42.37328746,248256,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,11630 Greenfield Rd,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000281621,Active,Y,Y,1182
-83.24149989,42.42956379,248257,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,20266 W 7 Mile Rd,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000281622,Active,Y,Y,1183
-82.93703581,42.36846618,249971,"MPJZ, INC.",MPJZ MARKET,504 Manistique St,48215,Retail - Off Premises,Specially Designated Merchant,,,L-000402151,Escrow,Y,Y,1184
-83.21867237,42.38661121,248258,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,18201 Schoolcraft Ave,48223,Retail - Off Premises,Specially Designated Merchant,,,L-000281623,Active,Y,Y,1185
-82.97741479,42.43537929,248275,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,14318 Gratiot Ave,48205,Retail - Off Premises,Specially Designated Merchant,,,L-000281624,Active,Y,Y,1186
-83.12843725,42.38548526,248296,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,12603 Dexter Ave,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000281612,Active,Y,Y,1187
-83.09863523,42.36034687,248297,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,2322 W Grand Blvd,48208,Retail - Off Premises,Specially Designated Merchant,,,L-000282458,Active,Y,Y,1188
-83.16275294,42.43158939,248298,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,10130 W 7 Mile Rd,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000282305,Active,Y,Y,1189
-82.92746572,42.40725238,248300,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,17241 E Warren Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000282370,Active,Y,Y,1190
-83.05781951,42.41059534,248327,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,12420 Conant St,48212,Retail - Off Premises,Specially Designated Merchant,,,L-000281627,Active,Y,Y,1191
-83.07817911,42.37850996,248333,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,8500 Woodward Ave,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000282460,Active,Y,Y,1192
-83.25966593,42.41789141,248334,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,22200 W Grand River Ave,48219,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5),L-000400411,Active,Y,Y,1193
-83.09743053,42.31872425,248339,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",FAMILY DOLLAR STORE #30303,4645 W Vernor Hwy,48209,Retail - Off Premises,Specially Designated Merchant,,,L-000282374,Active,Y,Y,1194
-82.96579984,42.4045688,248349,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,14305 Harper Ave,48213,Retail - Off Premises,Specially Designated Merchant,,,L-000281678,Active,Y,Y,1195
-83.23861332,42.4091907,248351,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,20000 Grand River Ave,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000281629,Active,Y,Y,1196
-82.95669353,42.42853813,248355,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",FAMILY DOLLAR STORES OF MICH #6199,12511 Morang Dr,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000282476,Active,Y,Y,1197
-83.23029552,42.34351059,248362,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,19340 W Warren Ave,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000281675,Active,Y,Y,1198
-83.17956259,42.40490446,248363,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",FAMILY DOLLAR STORE #7291,15495 Schaefer Hwy,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000282379,Active,Y,Y,1199
-83.17955634,42.44493372,248364,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,13433 W 8 Mile Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000281673,Active,Y,Y,1200
-83.2020287,42.39445923,248368,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,15800 Grand River Ave,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000281683,Active,Y,Y,1201
-83.15044949,42.41705054,248370,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,8031 Mc Nichols Rd,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000281685,Active,Y,Y,1202
-83.23504693,42.35764107,248377,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,19848 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000281609,Active,Y,Y,1203
-83.09701862,42.37279431,248379,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,8667 Rosa Parks Blvd,48206,Retail - Off Premises,Specially Designated Merchant,,,L-000281502,Active,Y,Y,1204
-83.14334728,42.43129189,248397,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,7009 W 7 Mile Rd,48221,Retail - Off Premises,Specially Designated Merchant,,,L-000281712,Active,Y,Y,1205
-83.01883087,42.37134292,248399,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,7070 Gratiot Ave,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000281713,Active,Y,Y,1206
-83.04445775,42.4403955,248407,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,19737 Mound Rd,48234,Retail - Off Premises,Specially Designated Merchant,,,L-000281715,Active,Y,Y,1207
-82.95307939,42.4166222,241623,FUSH LLC,COVERGIRLS,10631 Whittier St,48224,Retail - On Premises,Class C,Regular,,L-000274436,Active,Y,Y,1208
-82.98276612,42.36112472,248409,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,9911 E Jefferson Ave,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000281700,Active,Y,Y,1209
-82.95031183,42.38683012,248411,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,14642 Mack Ave,48215,Retail - Off Premises,Specially Designated Merchant,,,L-000281709,Active,Y,Y,1210
-83.01567827,42.43376141,248414,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,8720 E 7 Mile Rd,48234,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5),L-000400412,Active,Y,Y,1211
-83.17465324,42.41689405,248419,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",,13110 W Mc Nichols Rd,48235,Retail - Off Premises,Specially Designated Merchant,,,L-000281718,Escrow,Y,Y,1212
-82.94346493,42.41200151,248420,"FAMILY DOLLAR STORES OF MICHIGAN, LLC (A VIRGINIA LIMITED LIABILITY COMPANY)",FAMILY DOLLAR STORES OF MICH #6085,16401 Harper Ave,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000282484,Active,Y,Y,1213
-83.02580096,42.36355011,248433,"LIQUOR BASKET DETROIT, LLC",LIQUOR BASKET,3643 Gratiot Ave,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000401615,Escrow,Y,Y,1214
-83.02580096,42.36355011,248433,"LIQUOR BASKET DETROIT, LLC",LIQUOR BASKET,3643 Gratiot Ave,48207,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000401616,Escrow,Y,Y,1215
-83.03474523,42.33017051,248505,DETROIT RIVERWALK CAFE LLC,DETROIT RIVERWALK CAFE,1340 Atwater St,48207,Retail - On Premises,Class C,Regular,,L-000280554,Active,Y,Y,1216
-83.06497764,42.32703191,239548,"THE CORKTOWN RESTAURANT, L.L.C.",,1331 Trumbull St,48216,Retail - Off Premises,Specially Designated Merchant,,,L-000255861,Active,Y,Y,1217
-83.04767364,42.32971692,243253,RIVIERA HOSPITALITY GROUP INC,CAUCUS CLUB,150 W Congress St,48226,Retail - On Premises,Class C,Regular,,L-000275532,Active,Y,Y,1218
-83.03474523,42.33017051,248505,DETROIT RIVERWALK CAFE LLC,DETROIT RIVERWALK CAFE,1340 Atwater St,48207,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000280555,Active,Y,N,1219
-83.04708397,42.40469742,248634,"OUTER LIMITS SOCIAL HALL, LLC",,5507 Caniff St,48212,Retail - On Premises,Class C,Regular,,L-000281740,Active,Y,Y,1220
-83.04708397,42.40469742,248634,"OUTER LIMITS SOCIAL HALL, LLC",,5507 Caniff St,48212,Retail - Off Premises,Specially Designated Merchant,,,L-000281741,Active,Y,Y,1221
-83.04998804,42.33284551,248692,"EATORI MARKET, LLC",,1215 Griswold St,48226,Retail - On Premises,Class C,Regular,,L-000279683,Active,Y,Y,1222
-83.04998804,42.33284551,248692,"EATORI MARKET, LLC",,1215 Griswold St,48226,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000314290,Active,Y,N,1223
-83.25741623,42.4167675,248703,WEST GRAND LIQUOR INC.,CITY LIQUOR SHOP,21756 Grand River Ave,48219,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000400577,Active,Y,Y,1224
-83.25741623,42.4167675,248703,WEST GRAND LIQUOR INC.,CITY LIQUOR SHOP,21756 Grand River Ave,48219,Retail - Off Premises,Specially Designated Merchant,,,L-000400578,Active,Y,Y,1225
-83.13766072,42.33168495,248797,"WIEGAND, TERESA",LONGS LOUNGE,4930 Central St,48210,Retail - On Premises,Class C,Regular,,L-000400359,Escrow,Y,Y,1226
-83.08349602,42.41173391,248811,"FABIANO BROS., INC.",,1600 Modern St,48203,Wholesale,Wholesale,,,L-000400136,Active,,,1227
-83.13569197,42.32880699,248945,"LOPEZ ENTERPRISES, LLC",PARK INN BAR,4444 Central St,48210,Retail - On Premises,Class C,Regular,,L-000405823,Active,Y,Y,1228
-83.06057918,42.34311202,249014,"CANAL STREET BREWING CO., L.L.C.",FOUNDERS BREWING COMPANY,456 Charlotte St,48201,Manufacturer,Brewer,,,L-000401887,Active,,,1229
-83.06057918,42.34311202,249014,"CANAL STREET BREWING CO., L.L.C.",FOUNDERS BREWING COMPANY,456 Charlotte St,48201,Manufacturer,On-Premises Tasting Room Permit,,,L-000417827,Active,,,1230
-83.0484378,42.41913445,249021,"JARJES, MAYSAR",,5401 E McNichols Rd,48212,Retail - Off Premises,Specially Designated Merchant,,,L-000401727,Escrow,Y,Y,1231
-83.0174009,42.33902188,249096,"IN YOUR GLASS, LLC",,2987 Franklin St,48207,Retail - On Premises,Class C,Regular,,L-000400490,Escrow,Y,Y,1232
-83.0174009,42.33902188,249096,"IN YOUR GLASS, LLC",,2987 Franklin St,48207,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000400491,Escrow,Y,N,1233
-83.05872477,42.34951917,249097,HAMMER & NAIL LLC,,3800 Woodward Ave,48226,Retail - On Premises,Class C,Regular,,L-000401963,Escrow,Y,Y,1234
-83.05872477,42.34951917,249097,HAMMER & NAIL LLC,,3800 Woodward Ave,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000401964,Escrow,Y,Y,1235
-83.05525163,42.34495089,249098,"SECOND BEST HOLDINGS, LLC",SECOND BEST BAR,42 Watson St,48201,Retail - On Premises,Class C,Regular,,L-000314464,Active,Y,Y,1236
-83.05525163,42.34495089,249098,"SECOND BEST HOLDINGS, LLC",SECOND BEST BAR,42 Watson St,48201,Retail - Off Premises,Specially Designated Merchant,,MCL 436.1533(5)(a),L-000314465,Active,Y,N,1237
-82.9551994,42.40761692,249152,"DHD LIQUOR, INC.",COGNAC CASTLE,15415 Harper Ave,48224,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000279934,Active,Y,Y,1238
-83.07178006,42.36869146,245598,"WOODPILE BBQ SHACK DETROIT, LLC",WOODPILE BBQ SHACK,6402 Woodward Ave,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000402676,Escrow,Y,Y,1239
-83.04227156,42.33519413,236017,ELLIE IRIS LLC,PAPPY'S,517 Monroe St,48226,Retail - On Premises,Class C,Regular,,L-000241885,Active,Y,Y,1240
-83.15781114,42.35777533,238074,"HOMETOWN MARKET, INC.",HOMETOWN MARKET,8656 Wyoming St,48204,Retail - Off Premises,Specially Designated Merchant,,,L-000250515,Active,Y,Y,1241
-83.21043401,42.35801006,241664,"AUSTIN MARKET, INC.",AUSTIN MARKET,16814 Joy Rd,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000257920,Active,Y,Y,1242
-83.22417143,42.34353119,239600,"THOMAS & SONS III, INC.",ICE LIQUOR,18750 W Warren Ave,48228,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000250987,Active,Y,Y,1243
-83.04227156,42.33519413,236017,ELLIE IRIS LLC,PAPPY'S,517 Monroe St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000241886,Active,Y,Y,1244
-83.13929598,42.38525905,238132,"TOM'S MANAGEMENT, INC.",LIVERNOIS FOOD CENTER,13244 Livernois Ave,48238,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000257028,Active,Y,Y,1245
-83.21043401,42.35801006,241664,"AUSTIN MARKET, INC.",AUSTIN MARKET,16814 Joy Rd,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000257921,Active,Y,Y,1246
-83.04767364,42.32971692,243253,RIVIERA HOSPITALITY GROUP INC,CAUCUS CLUB,150 W Congress St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000275533,Active,Y,Y,1247
-83.22417143,42.34353119,239600,"THOMAS & SONS III, INC.",ICE LIQUOR,18750 W Warren Ave,48228,Retail - Off Premises,Specially Designated Merchant,,,L-000250988,Active,Y,Y,1248
-82.99148273,42.37896472,239640,"CANFIELD EXPRESS, LLC",,4048 Bewick St,48214,Retail - Off Premises,Specially Designated Merchant,,,L-000254870,Active,Y,Y,1249
-82.9488862,42.385999,239649,ALDI INC. (MICHIGAN),"ALDI, INC. #72",14708 Mack Ave,48215,Retail - Off Premises,Specially Designated Merchant,,,L-000252422,Active,Y,Y,1250
-83.13536718,42.33087296,239670,"7443 MICHIGAN AVE II, INC.",MAGIC CITY,7443 Michigan Ave,48210,Retail - On Premises,Class C,Regular,,L-000251688,Active,Y,Y,1251
-83.05517627,42.32406421,239703,"MY HOMES, INC.",RIVERFRONT MINI MART,250 Riverfront Dr,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000254132,Active,Y,Y,1252
-83.05517627,42.32406421,239703,"MY HOMES, INC.",RIVERFRONT MINI MART,250 Riverfront Dr,48226,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000427776,Active,Y,Y,1253
-83.06591554,42.37219615,239811,"TOWN EVENTS, LLC",,6545 Saint Antoine St,48202,Retail - On Premises,Class C,Regular,,L-000260694,Escrow,Y,Y,1254
-83.17779001,42.37753535,241686,"CAPITAL LIQUOR, INC.",CAPITAL LIQUOR,12220 Schaefer Hwy,48227,Retail - Off Premises,Specially Designated Distributor,Regular,,L-000257720,Active,Y,Y,1255
-83.20830689,42.39692763,243357,THE MUSIC LOUNGE LLC,MUSIC LOUNGE,16330 Grand River Ave,48227,Retail - On Premises,Class C,Regular,,L-000275048,Escrow,Y,Y,1256
-83.06591554,42.37219615,239811,"TOWN EVENTS, LLC",,6545 Saint Antoine St,48202,Retail - Off Premises,Specially Designated Merchant,,,L-000260695,Escrow,Y,Y,1257
-83.17779001,42.37753535,241686,"CAPITAL LIQUOR, INC.",CAPITAL LIQUOR,12220 Schaefer Hwy,48227,Retail - Off Premises,Specially Designated Merchant,,,L-000257721,Active,Y,Y,1258
-83.05692184,42.38251435,236101,MCCLURE'S PICKLES L.L.C.,,8201 Saint Aubin St,48211,Manufacturer,Manufacturer of Mixed Spirits,,,L-000247973,Escrow,N,Y,1259
-82.94934758,42.41546093,245765,"WHITTIER MARKET, INC.",,10246 Whittier St,48224,Retail - Off Premises,Specially Designated Merchant,,,L-000275305,Active,Y,Y,1260
-83.13929598,42.38525905,238132,"TOM'S MANAGEMENT, INC.",LIVERNOIS FOOD CENTER,13244 Livernois Ave,48238,Retail - Off Premises,Specially Designated Merchant,,,L-000257029,Active,Y,Y,1261
-83.26909318,42.44270113,245800,"PRESTIGE CABARET CLUB, LLC",PRESTIGE CLUB,22925 W 8 Mile Rd,48219,Retail - On Premises,Class C,Regular,,L-000276915,Escrow,Y,Y,1262
-83.07235442,42.37020913,239831,"BARBAT, JOE S",,3075 W Grand Blvd,48202,Retail - On Premises,Class C,Regular,,L-000259064,Escrow,Y,Y,1263
-83.03785837,42.34416713,245828,GATHER DETROIT LLC,GATHER,1454 Gratiot,48207,Retail - On Premises,Class C,Regular,,L-000275544,Active,Y,Y,1264
-83.04182343,42.3322272,238177,PEMC LLC,LEGENDS DETROIT,415 E Congress St,48226,Retail - On Premises,Class C,Regular,,L-000249170,Active,Y,Y,1265
-83.05692184,42.38251435,236101,MCCLURE'S PICKLES L.L.C.,,8201 Saint Aubin St,48211,Manufacturer,Small Distiller,,,L-000247974,Escrow,Y,Y,1266
-83.05582113,42.34517738,241709,"BUTCHER BAR, LLC",GREY GHOST DETROIT,3100 Woodward Ave,48201,Retail - On Premises,Class C,Regular,,L-000265270,Active,Y,Y,1267
-83.05241651,42.33460074,239832,"BARBAT, JOE S",,415 Clifford St,48226,Retail - On Premises,Class C,Regular,,L-000256353,Escrow,Y,Y,1268
-83.11870653,42.32693983,243400,"ABICK #2-ABICK'S BAR (LIQUOR LICENSE), L.L.C.",ABICK'S BAR,3500 Gilbert St,48210,Retail - On Premises,Class C,Regular,,L-000267274,Active,Y,Y,1269
-83.03785837,42.34416713,245828,GATHER DETROIT LLC,GATHER,1454 Gratiot,48207,Retail - Off Premises,Specially Designated Merchant,,,L-000275545,Active,Y,Y,1270
-83.04182343,42.3322272,238177,PEMC LLC,LEGENDS DETROIT,415 E Congress St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000249171,Active,Y,Y,1271
-83.05692184,42.38251435,236101,MCCLURE'S PICKLES L.L.C.,,8201 Saint Aubin St,48211,Manufacturer,On-Premises Tasting Room Permit,,,L-000417730,Escrow,,,1272
-83.05582113,42.34517738,241709,"BUTCHER BAR, LLC",GREY GHOST DETROIT,3100 Woodward Ave,48201,Retail - Off Premises,Specially Designated Merchant,,,L-000265271,Active,Y,Y,1273
-83.05241651,42.33460074,239832,"BARBAT, JOE S",,415 Clifford St,48226,Retail - Off Premises,Specially Designated Merchant,,,L-000256354,Escrow,Y,Y,1274
